order_date,order_year,order_month,order_hour,time_of_day,date_id
2019-05-23,2019,5,4,Night,4313
2019-05-15,2019,5,3,Night,4314
2019-05-30,2019,5,3,Night,4315
2019-05-05,2019,5,5,Night,4316
2019-05-26,2019,5,3,Night,4317
2019-05-23,2019,5,3,Night,4318
2019-05-04,2019,5,2,Night,4319
2019-05-07,2019,5,5,Night,4320
2019-11-21,2019,11,9,Morning,4321
2019-11-17,2019,11,10,Morning,4322
2019-11-19,2019,11,14,Afternoon,4323
2019-11-25,2019,11,22,Evening,4324
2019-11-09,2019,11,13,Afternoon,4325
2019-11-14,2019,11,20,Evening,4326
2019-11-11,2019,11,8,Morning,4327
2019-11-15,2019,11,11,Morning,4328
2019-11-27,2019,11,11,Morning,4329
2019-11-19,2019,11,19,Evening,4330
2019-11-25,2019,11,21,Evening,4331
2019-11-23,2019,11,13,Afternoon,4332
2019-11-17,2019,11,12,Afternoon,4333
2019-11-03,2019,11,16,Afternoon,4334
2019-11-06,2019,11,16,Afternoon,4335
2019-11-17,2019,11,20,Evening,4336
2019-11-09,2019,11,22,Evening,4337
2019-11-16,2019,11,16,Afternoon,4338
2019-11-18,2019,11,13,Afternoon,4339
2019-11-08,2019,11,8,Morning,4340
2019-11-05,2019,11,23,Evening,4341
2019-11-16,2019,11,22,Evening,4342
2019-11-04,2019,11,6,Morning,4343
2019-11-17,2019,11,15,Afternoon,4344
2019-11-25,2019,11,16,Afternoon,4345
2019-11-20,2019,11,8,Morning,4346
2019-11-29,2019,11,20,Evening,4347
2019-11-08,2019,11,11,Morning,4348
2019-11-02,2019,11,0,Night,4349
2019-11-26,2019,11,15,Afternoon,4350
2019-11-01,2019,11,13,Afternoon,4351
2019-11-12,2019,11,20,Evening,4352
2019-11-20,2019,11,22,Evening,4353
2019-11-04,2019,11,13,Afternoon,4354
2019-11-11,2019,11,12,Afternoon,4355
2019-11-10,2019,11,16,Afternoon,4356
2019-11-04,2019,11,10,Morning,4357
2019-11-07,2019,11,13,Afternoon,4358
2019-11-13,2019,11,20,Evening,4359
2019-11-26,2019,11,20,Evening,4360
2019-11-12,2019,11,15,Afternoon,4361
2019-11-23,2019,11,11,Morning,4362
2019-11-23,2019,11,20,Evening,4363
2019-11-28,2019,11,9,Morning,4364
2019-11-06,2019,11,0,Night,4365
2019-11-07,2019,11,11,Morning,4366
2019-11-24,2019,11,12,Afternoon,4367
2019-11-09,2019,11,11,Morning,4368
2019-11-12,2019,11,13,Afternoon,4369
2019-11-23,2019,11,16,Afternoon,4370
2019-11-16,2019,11,11,Morning,4371
2019-11-21,2019,11,14,Afternoon,4372
2019-11-08,2019,11,19,Evening,4373
2019-11-12,2019,11,16,Afternoon,4374
2019-11-20,2019,11,19,Evening,4375
2019-11-04,2019,11,0,Night,4376
2019-11-21,2019,11,21,Evening,4377
2019-11-10,2019,11,22,Evening,4378
2019-11-30,2019,11,15,Afternoon,4379
2019-11-16,2019,11,13,Afternoon,4380
2019-11-21,2019,11,22,Evening,4381
2019-11-22,2019,11,21,Evening,4382
2019-11-24,2019,11,16,Afternoon,4383
2019-11-04,2019,11,9,Morning,4384
2019-11-21,2019,11,16,Afternoon,4385
2019-11-09,2019,11,19,Evening,4386
2019-11-14,2019,11,17,Afternoon,4387
2019-11-12,2019,11,23,Evening,4388
2019-11-13,2019,11,11,Morning,4389
2019-11-12,2019,11,22,Evening,4390
2019-11-22,2019,11,12,Afternoon,4391
2019-11-29,2019,11,19,Evening,4392
2019-11-22,2019,11,14,Afternoon,4393
2019-11-02,2019,11,10,Morning,4394
2019-11-28,2019,11,22,Evening,4395
2019-11-13,2019,11,17,Afternoon,4396
2019-11-26,2019,11,11,Morning,4397
2019-11-27,2019,11,17,Afternoon,4398
2019-11-24,2019,11,20,Evening,4399
2019-11-07,2019,11,16,Afternoon,4400
2019-11-21,2019,11,23,Evening,4401
2019-11-22,2019,11,11,Morning,4402
2019-11-15,2019,11,20,Evening,4403
2019-11-28,2019,11,23,Evening,4404
2019-11-09,2019,11,23,Evening,4405
2019-11-12,2019,11,18,Evening,4406
2019-11-17,2019,11,13,Afternoon,4407
2019-11-18,2019,11,14,Afternoon,4408
2019-11-24,2019,11,15,Afternoon,4409
2019-11-30,2019,11,8,Morning,4410
2019-11-04,2019,11,12,Afternoon,4411
2019-11-08,2019,11,12,Afternoon,4412
2019-11-21,2019,11,18,Evening,4413
2019-11-16,2019,11,10,Morning,4414
2019-11-25,2019,11,17,Afternoon,4415
2019-11-13,2019,11,19,Evening,4416
2019-11-21,2019,11,13,Afternoon,4417
2019-11-02,2019,11,20,Evening,4418
2019-11-10,2019,11,20,Evening,4419
2019-11-13,2019,11,18,Evening,4420
2019-11-26,2019,11,19,Evening,4421
2019-11-22,2019,11,17,Afternoon,4422
2019-11-05,2019,11,17,Afternoon,4423
2019-11-03,2019,11,13,Afternoon,4424
2019-11-04,2019,11,14,Afternoon,4425
2019-11-09,2019,11,16,Afternoon,4426
2019-11-10,2019,11,19,Evening,4427
2019-11-24,2019,11,13,Afternoon,4428
2019-11-01,2019,11,10,Morning,4429
2019-11-11,2019,11,18,Evening,4430
2019-11-24,2019,11,21,Evening,4431
2019-11-19,2019,11,22,Evening,4432
2019-11-01,2019,11,9,Morning,4433
2019-11-05,2019,11,19,Evening,4434
2019-11-18,2019,11,12,Afternoon,4435
2019-11-19,2019,11,18,Evening,4436
2019-11-06,2019,11,15,Afternoon,4437
2019-11-04,2019,11,11,Morning,4438
2019-11-16,2019,11,21,Evening,4439
2019-11-11,2019,11,23,Evening,4440
2019-11-26,2019,11,9,Morning,4441
2019-11-04,2019,11,20,Evening,4442
2019-11-23,2019,11,18,Evening,4443
2019-11-30,2019,11,19,Evening,4444
2019-11-24,2019,11,14,Afternoon,4445
2019-11-26,2019,11,13,Afternoon,4446
2019-11-17,2019,11,11,Morning,4447
2019-11-13,2019,11,21,Evening,4448
2019-11-30,2019,11,17,Afternoon,4449
2019-11-02,2019,11,18,Evening,4450
2019-11-17,2019,11,9,Morning,4451
2019-11-23,2019,11,10,Morning,4452
2019-11-09,2019,11,4,Night,4453
2019-11-14,2019,11,22,Evening,4454
2019-11-22,2019,11,2,Night,4455
2019-11-25,2019,11,11,Morning,4456
2019-11-29,2019,11,10,Morning,4457
2019-11-07,2019,11,17,Afternoon,4458
2019-11-11,2019,11,13,Afternoon,4459
2019-11-14,2019,11,23,Evening,4460
2019-11-22,2019,11,9,Morning,4461
2019-11-03,2019,11,20,Evening,4462
2019-11-15,2019,11,22,Evening,4463
2019-11-21,2019,11,10,Morning,4464
2019-11-01,2019,11,21,Evening,4465
2019-11-29,2019,11,21,Evening,4466
2019-11-13,2019,11,3,Night,4467
2019-11-04,2019,11,16,Afternoon,4468
2019-11-05,2019,11,9,Morning,4469
2019-11-30,2019,11,9,Morning,4470
2019-11-11,2019,11,14,Afternoon,4471
2019-11-11,2019,11,9,Morning,4472
2019-11-27,2019,11,13,Afternoon,4473
2019-11-19,2019,11,0,Night,4474
2019-11-27,2019,11,9,Morning,4475
2019-11-20,2019,11,16,Afternoon,4476
2019-11-29,2019,11,5,Night,4477
2019-11-02,2019,11,21,Evening,4478
2019-11-17,2019,11,5,Night,4479
2019-11-10,2019,11,11,Morning,4480
2019-11-05,2019,11,21,Evening,4481
2019-11-15,2019,11,16,Afternoon,4482
2019-11-26,2019,11,12,Afternoon,4483
2019-11-12,2019,11,6,Morning,4484
2019-11-30,2019,11,3,Night,4485
2019-11-11,2019,11,19,Evening,4486
2019-11-17,2019,11,21,Evening,4487
2019-11-01,2019,11,22,Evening,4488
2019-11-06,2019,11,22,Evening,4489
2019-11-10,2019,11,7,Morning,4490
2019-11-15,2019,11,15,Afternoon,4491
2019-11-25,2019,11,12,Afternoon,4492
2019-11-30,2019,11,16,Afternoon,4493
2019-11-16,2019,11,7,Morning,4494
2019-11-30,2019,11,12,Afternoon,4495
2019-11-08,2019,11,18,Evening,4496
2019-11-27,2019,11,16,Afternoon,4497
2019-11-06,2019,11,13,Afternoon,4498
2019-11-18,2019,11,19,Evening,4499
2019-11-02,2019,11,12,Afternoon,4500
2019-11-13,2019,11,14,Afternoon,4501
2019-11-30,2019,11,11,Morning,4502
2019-11-04,2019,11,19,Evening,4503
2019-11-22,2019,11,19,Evening,4504
2019-11-20,2019,11,12,Afternoon,4505
2019-11-15,2019,11,8,Morning,4506
2019-11-02,2019,11,22,Evening,4507
2019-11-28,2019,11,17,Afternoon,4508
2019-11-25,2019,11,19,Evening,4509
2019-11-01,2019,11,18,Evening,4510
2019-11-07,2019,11,14,Afternoon,4511
2019-11-19,2019,11,13,Afternoon,4512
2019-11-07,2019,11,2,Night,4513
2019-11-22,2019,11,18,Evening,4514
2019-11-21,2019,11,20,Evening,4515
2019-11-17,2019,11,14,Afternoon,4516
2019-11-30,2019,11,13,Afternoon,4517
2019-11-18,2019,11,20,Evening,4518
2019-11-28,2019,11,21,Evening,4519
2019-11-03,2019,11,14,Afternoon,4520
2019-11-29,2019,11,17,Afternoon,4521
2019-11-30,2019,11,21,Evening,4522
2019-11-06,2019,11,10,Morning,4523
2019-11-16,2019,11,14,Afternoon,4524
2019-11-18,2019,11,15,Afternoon,4525
2019-11-23,2019,11,21,Evening,4526
2019-11-19,2019,11,15,Afternoon,4527
2019-11-12,2019,11,17,Afternoon,4528
2019-11-04,2019,11,7,Morning,4529
2019-11-27,2019,11,8,Morning,4530
2019-11-15,2019,11,12,Afternoon,4531
2019-11-28,2019,11,11,Morning,4532
2019-11-07,2019,11,10,Morning,4533
2019-11-24,2019,11,18,Evening,4534
2019-11-14,2019,11,11,Morning,4535
2019-11-30,2019,11,23,Evening,4536
2019-11-01,2019,11,16,Afternoon,4537
2019-11-14,2019,11,16,Afternoon,4538
2019-11-16,2019,11,19,Evening,4539
2019-11-11,2019,11,15,Afternoon,4540
2019-11-28,2019,11,19,Evening,4541
2019-11-03,2019,11,22,Evening,4542
2019-11-27,2019,11,18,Evening,4543
2019-11-25,2019,11,1,Night,4544
2019-11-30,2019,11,7,Morning,4545
2019-11-02,2019,11,11,Morning,4546
2019-11-23,2019,11,15,Afternoon,4547
2019-11-01,2019,11,15,Afternoon,4548
2019-11-24,2019,11,22,Evening,4549
2019-11-01,2019,11,17,Afternoon,4550
2019-12-01,2019,12,1,Night,4551
2019-11-01,2019,11,19,Evening,4552
2019-11-08,2019,11,17,Afternoon,4553
2019-11-28,2019,11,12,Afternoon,4554
2019-11-26,2019,11,17,Afternoon,4555
2019-11-18,2019,11,22,Evening,4556
2019-11-02,2019,11,15,Afternoon,4557
2019-11-19,2019,11,12,Afternoon,4558
2019-11-26,2019,11,10,Morning,4559
2019-11-27,2019,11,10,Morning,4560
2019-11-01,2019,11,12,Afternoon,4561
2019-11-13,2019,11,23,Evening,4562
2019-11-16,2019,11,20,Evening,4563
2019-11-29,2019,11,18,Evening,4564
2019-11-03,2019,11,18,Evening,4565
2019-11-03,2019,11,12,Afternoon,4566
2019-11-05,2019,11,11,Morning,4567
2019-11-03,2019,11,17,Afternoon,4568
2019-11-20,2019,11,17,Afternoon,4569
2019-11-01,2019,11,8,Morning,4570
2019-11-26,2019,11,22,Evening,4571
2019-11-14,2019,11,19,Evening,4572
2019-11-02,2019,11,16,Afternoon,4573
2019-11-25,2019,11,20,Evening,4574
2019-11-08,2019,11,9,Morning,4575
2019-11-22,2019,11,22,Evening,4576
2019-11-17,2019,11,23,Evening,4577
2019-11-03,2019,11,19,Evening,4578
2019-11-28,2019,11,13,Afternoon,4579
2019-11-06,2019,11,11,Morning,4580
2019-11-17,2019,11,18,Evening,4581
2019-11-05,2019,11,8,Morning,4582
2019-11-02,2019,11,8,Morning,4583
2019-11-26,2019,11,21,Evening,4584
2019-11-28,2019,11,15,Afternoon,4585
2019-11-27,2019,11,3,Night,4586
2019-11-25,2019,11,8,Morning,4587
2019-11-25,2019,11,9,Morning,4588
2019-11-27,2019,11,21,Evening,4589
2019-11-27,2019,11,22,Evening,4590
2019-11-24,2019,11,10,Morning,4591
2019-11-29,2019,11,15,Afternoon,4592
2019-11-12,2019,11,19,Evening,4593
2019-11-08,2019,11,14,Afternoon,4594
2019-11-09,2019,11,21,Evening,4595
2019-11-15,2019,11,13,Afternoon,4596
2019-11-08,2019,11,6,Morning,4597
2019-11-02,2019,11,9,Morning,4598
2019-11-07,2019,11,12,Afternoon,4599
2019-11-18,2019,11,17,Afternoon,4600
2019-11-07,2019,11,15,Afternoon,4601
2019-11-22,2019,11,16,Afternoon,4602
2019-11-05,2019,11,16,Afternoon,4603
2019-11-05,2019,11,22,Evening,4604
2019-11-24,2019,11,9,Morning,4605
2019-11-17,2019,11,8,Morning,4606
2019-11-21,2019,11,0,Night,4607
2019-11-19,2019,11,7,Morning,4608
2019-11-20,2019,11,20,Evening,4609
2019-11-13,2019,11,13,Afternoon,4610
2019-11-24,2019,11,2,Night,4611
2019-11-24,2019,11,17,Afternoon,4612
2019-11-15,2019,11,1,Night,4613
2019-11-16,2019,11,15,Afternoon,4614
2019-11-23,2019,11,22,Evening,4615
2019-11-29,2019,11,14,Afternoon,4616
2019-11-12,2019,11,1,Night,4617
2019-11-13,2019,11,12,Afternoon,4618
2019-11-19,2019,11,9,Morning,4619
2019-11-22,2019,11,23,Evening,4620
2019-11-20,2019,11,2,Night,4621
2019-11-23,2019,11,9,Morning,4622
2019-11-12,2019,11,11,Morning,4623
2019-11-05,2019,11,20,Evening,4624
2019-11-06,2019,11,21,Evening,4625
2019-11-02,2019,11,14,Afternoon,4626
2019-11-12,2019,11,10,Morning,4627
2019-11-04,2019,11,23,Evening,4628
2019-11-08,2019,11,15,Afternoon,4629
2019-11-16,2019,11,12,Afternoon,4630
2019-11-03,2019,11,10,Morning,4631
2019-11-01,2019,11,11,Morning,4632
2019-11-23,2019,11,17,Afternoon,4633
2019-11-06,2019,11,9,Morning,4634
2019-11-05,2019,11,10,Morning,4635
2019-11-05,2019,11,12,Afternoon,4636
2019-11-24,2019,11,19,Evening,4637
2019-11-29,2019,11,7,Morning,4638
2019-11-11,2019,11,0,Night,4639
2019-11-19,2019,11,20,Evening,4640
2019-11-27,2019,11,7,Morning,4641
2019-11-23,2019,11,19,Evening,4642
2019-11-03,2019,11,0,Night,4643
2019-11-19,2019,11,21,Evening,4644
2019-11-28,2019,11,20,Evening,4645
2019-11-08,2019,11,16,Afternoon,4646
2019-11-20,2019,11,11,Morning,4647
2019-11-19,2019,11,17,Afternoon,4648
2019-11-03,2019,11,2,Night,4649
2019-11-24,2019,11,11,Morning,4650
2019-11-04,2019,11,22,Evening,4651
2019-11-23,2019,11,3,Night,4652
2019-11-09,2019,11,8,Morning,4653
2019-11-03,2019,11,15,Afternoon,4654
2019-11-29,2019,11,11,Morning,4655
2019-11-09,2019,11,20,Evening,4656
2019-11-14,2019,11,13,Afternoon,4657
2019-11-26,2019,11,18,Evening,4658
2019-11-06,2019,11,17,Afternoon,4659
2019-11-15,2019,11,21,Evening,4660
2019-11-07,2019,11,21,Evening,4661
2019-11-05,2019,11,15,Afternoon,4662
2019-11-03,2019,11,21,Evening,4663
2019-11-16,2019,11,18,Evening,4664
2019-11-18,2019,11,8,Morning,4665
2019-11-01,2019,11,14,Afternoon,4666
2019-11-21,2019,11,15,Afternoon,4667
2019-11-27,2019,11,14,Afternoon,4668
2019-11-07,2019,11,23,Evening,4669
2019-11-27,2019,11,15,Afternoon,4670
2019-11-10,2019,11,0,Night,4671
2019-11-08,2019,11,20,Evening,4672
2019-11-22,2019,11,1,Night,4673
2019-11-03,2019,11,11,Morning,4674
2019-11-04,2019,11,15,Afternoon,4675
2019-11-22,2019,11,15,Afternoon,4676
2019-11-02,2019,11,13,Afternoon,4677
2019-11-12,2019,11,21,Evening,4678
2019-11-10,2019,11,15,Afternoon,4679
2019-11-19,2019,11,16,Afternoon,4680
2019-11-19,2019,11,23,Evening,4681
2019-11-29,2019,11,13,Afternoon,4682
2019-11-11,2019,11,11,Morning,4683
2019-11-18,2019,11,10,Morning,4684
2019-11-02,2019,11,19,Evening,4685
2019-11-22,2019,11,13,Afternoon,4686
2019-11-21,2019,11,7,Morning,4687
2019-11-18,2019,11,11,Morning,4688
2019-11-06,2019,11,18,Evening,4689
2019-11-18,2019,11,21,Evening,4690
2019-11-11,2019,11,5,Night,4691
2019-11-03,2019,11,8,Morning,4692
2019-11-08,2019,11,10,Morning,4693
2019-11-09,2019,11,10,Morning,4694
2019-11-30,2019,11,22,Evening,4695
2019-11-02,2019,11,17,Afternoon,4696
2019-11-21,2019,11,12,Afternoon,4697
2019-11-26,2019,11,23,Evening,4698
2019-11-26,2019,11,14,Afternoon,4699
2019-11-05,2019,11,6,Morning,4700
2019-11-30,2019,11,10,Morning,4701
2019-11-02,2019,11,23,Evening,4702
2019-11-16,2019,11,17,Afternoon,4703
2019-11-13,2019,11,4,Night,4704
2019-11-08,2019,11,21,Evening,4705
2019-11-11,2019,11,16,Afternoon,4706
2019-11-26,2019,11,16,Afternoon,4707
2019-11-04,2019,11,17,Afternoon,4708
2019-11-25,2019,11,0,Night,4709
2019-11-11,2019,11,7,Morning,4710
2019-11-03,2019,11,23,Evening,4711
2019-11-10,2019,11,17,Afternoon,4712
2019-11-27,2019,11,23,Evening,4713
2019-11-15,2019,11,19,Evening,4714
2019-11-10,2019,11,23,Evening,4715
2019-11-07,2019,11,22,Evening,4716
2019-11-14,2019,11,15,Afternoon,4717
2019-11-08,2019,11,0,Night,4718
2019-11-07,2019,11,18,Evening,4719
2019-11-13,2019,11,10,Morning,4720
2019-11-19,2019,11,11,Morning,4721
2019-11-26,2019,11,0,Night,4722
2019-11-28,2019,11,4,Night,4723
2019-11-27,2019,11,19,Evening,4724
2019-11-09,2019,11,0,Night,4725
2019-11-18,2019,11,16,Afternoon,4726
2019-11-13,2019,11,8,Morning,4727
2019-11-14,2019,11,14,Afternoon,4728
2019-11-11,2019,11,3,Night,4729
2019-11-09,2019,11,15,Afternoon,4730
2019-11-14,2019,11,0,Night,4731
2019-11-03,2019,11,7,Morning,4732
2019-11-11,2019,11,21,Evening,4733
2019-11-10,2019,11,6,Morning,4734
2019-11-05,2019,11,1,Night,4735
2019-11-23,2019,11,4,Night,4736
2019-11-27,2019,11,20,Evening,4737
2019-11-07,2019,11,1,Night,4738
2019-11-10,2019,11,10,Morning,4739
2019-11-06,2019,11,14,Afternoon,4740
2019-11-16,2019,11,9,Morning,4741
2019-11-10,2019,11,21,Evening,4742
2019-11-29,2019,11,22,Evening,4743
2019-11-01,2019,11,7,Morning,4744
2019-11-12,2019,11,9,Morning,4745
2019-11-29,2019,11,16,Afternoon,4746
2019-11-29,2019,11,9,Morning,4747
2019-11-12,2019,11,12,Afternoon,4748
2019-11-06,2019,11,19,Evening,4749
2019-11-08,2019,11,13,Afternoon,4750
2019-11-24,2019,11,8,Morning,4751
2019-11-13,2019,11,16,Afternoon,4752
2019-11-18,2019,11,18,Evening,4753
2019-11-17,2019,11,17,Afternoon,4754
2019-11-10,2019,11,14,Afternoon,4755
2019-11-13,2019,11,15,Afternoon,4756
2019-11-28,2019,11,8,Morning,4757
2019-11-05,2019,11,14,Afternoon,4758
2019-11-21,2019,11,11,Morning,4759
2019-11-11,2019,11,1,Night,4760
2019-11-10,2019,11,12,Afternoon,4761
2019-11-09,2019,11,18,Evening,4762
2019-11-24,2019,11,0,Night,4763
2019-11-01,2019,11,23,Evening,4764
2019-11-07,2019,11,20,Evening,4765
2019-11-21,2019,11,17,Afternoon,4766
2019-11-15,2019,11,14,Afternoon,4767
2019-11-19,2019,11,10,Morning,4768
2019-11-15,2019,11,23,Evening,4769
2019-11-10,2019,11,13,Afternoon,4770
2019-11-17,2019,11,19,Evening,4771
2019-11-05,2019,11,7,Morning,4772
2019-11-11,2019,11,20,Evening,4773
2019-11-07,2019,11,7,Morning,4774
2019-11-14,2019,11,18,Evening,4775
2019-11-23,2019,11,8,Morning,4776
2019-11-22,2019,11,7,Morning,4777
2019-11-15,2019,11,17,Afternoon,4778
2019-11-17,2019,11,22,Evening,4779
2019-11-13,2019,11,22,Evening,4780
2019-11-10,2019,11,9,Morning,4781
2019-11-30,2019,11,20,Evening,4782
2019-11-06,2019,11,6,Morning,4783
2019-11-07,2019,11,8,Morning,4784
2019-11-14,2019,11,9,Morning,4785
2019-11-25,2019,11,13,Afternoon,4786
2019-11-28,2019,11,18,Evening,4787
2019-11-05,2019,11,18,Evening,4788
2019-11-25,2019,11,18,Evening,4789
2019-11-06,2019,11,12,Afternoon,4790
2019-11-15,2019,11,10,Morning,4791
2019-11-20,2019,11,1,Night,4792
2019-11-21,2019,11,6,Morning,4793
2019-11-25,2019,11,7,Morning,4794
2019-11-12,2019,11,7,Morning,4795
2019-11-16,2019,11,0,Night,4796
2019-11-28,2019,11,6,Morning,4797
2019-11-18,2019,11,23,Evening,4798
2019-11-20,2019,11,15,Afternoon,4799
2019-11-16,2019,11,23,Evening,4800
2019-11-04,2019,11,21,Evening,4801
2019-11-21,2019,11,4,Night,4802
2019-11-23,2019,11,14,Afternoon,4803
2019-11-14,2019,11,2,Night,4804
2019-11-27,2019,11,2,Night,4805
2019-11-08,2019,11,22,Evening,4806
2019-11-23,2019,11,6,Morning,4807
2019-11-28,2019,11,10,Morning,4808
2019-11-20,2019,11,21,Evening,4809
2019-11-17,2019,11,16,Afternoon,4810
2019-11-09,2019,11,5,Night,4811
2019-11-04,2019,11,2,Night,4812
2019-11-22,2019,11,0,Night,4813
2019-11-09,2019,11,12,Afternoon,4814
2019-11-14,2019,11,21,Evening,4815
2019-11-30,2019,11,18,Evening,4816
2019-11-20,2019,11,13,Afternoon,4817
2019-11-24,2019,11,6,Morning,4818
2019-11-09,2019,11,2,Night,4819
2019-11-17,2019,11,2,Night,4820
2019-11-30,2019,11,0,Night,4821
2019-11-11,2019,11,10,Morning,4822
2019-11-18,2019,11,1,Night,4823
2019-11-08,2019,11,23,Evening,4824
2019-11-25,2019,11,23,Evening,4825
2019-11-14,2019,11,3,Night,4826
2019-11-18,2019,11,9,Morning,4827
2019-11-27,2019,11,0,Night,4828
2019-11-15,2019,11,18,Evening,4829
2019-11-24,2019,11,7,Morning,4830
2019-11-07,2019,11,5,Night,4831
2019-11-18,2019,11,4,Night,4832
2019-11-23,2019,11,23,Evening,4833
2019-11-12,2019,11,8,Morning,4834
2019-11-13,2019,11,7,Morning,4835
2019-11-19,2019,11,6,Morning,4836
2019-11-12,2019,11,0,Night,4837
2019-11-01,2019,11,20,Evening,4838
2019-11-20,2019,11,10,Morning,4839
2019-11-10,2019,11,18,Evening,4840
2019-11-09,2019,11,14,Afternoon,4841
2019-11-15,2019,11,0,Night,4842
2019-11-22,2019,11,8,Morning,4843
2019-11-02,2019,11,1,Night,4844
2019-11-21,2019,11,1,Night,4845
2019-11-20,2019,11,9,Morning,4846
2019-11-05,2019,11,13,Afternoon,4847
2019-11-22,2019,11,20,Evening,4848
2019-11-09,2019,11,17,Afternoon,4849
2019-11-24,2019,11,1,Night,4850
2019-11-14,2019,11,10,Morning,4851
2019-11-12,2019,11,5,Night,4852
2019-11-23,2019,11,12,Afternoon,4853
2019-11-11,2019,11,17,Afternoon,4854
2019-11-09,2019,11,9,Morning,4855
2019-11-09,2019,11,1,Night,4856
2019-11-20,2019,11,5,Night,4857
2019-11-28,2019,11,7,Morning,4858
2019-11-27,2019,11,12,Afternoon,4859
2019-11-29,2019,11,2,Night,4860
2019-12-01,2019,12,0,Night,4861
2019-11-25,2019,11,10,Morning,4862
2019-11-16,2019,11,4,Night,4863
2019-11-15,2019,11,3,Night,4864
2019-11-12,2019,11,14,Afternoon,4865
2019-11-29,2019,11,12,Afternoon,4866
2019-11-07,2019,11,6,Morning,4867
2019-11-20,2019,11,23,Evening,4868
2019-11-20,2019,11,18,Evening,4869
2019-11-25,2019,11,6,Morning,4870
2019-11-20,2019,11,7,Morning,4871
2019-11-07,2019,11,0,Night,4872
2019-11-11,2019,11,22,Evening,4873
2019-11-08,2019,11,7,Morning,4874
2019-11-15,2019,11,6,Morning,4875
2019-11-20,2019,11,6,Morning,4876
2019-11-10,2019,11,8,Morning,4877
2019-11-14,2019,11,8,Morning,4878
2019-11-13,2019,11,6,Morning,4879
2019-11-03,2019,11,3,Night,4880
2019-11-18,2019,11,0,Night,4881
2019-11-29,2019,11,0,Night,4882
2019-11-24,2019,11,4,Night,4883
2019-11-04,2019,11,8,Morning,4884
2019-11-15,2019,11,7,Morning,4885
2019-11-15,2019,11,9,Morning,4886
2019-11-19,2019,11,8,Morning,4887
2019-11-25,2019,11,15,Afternoon,4888
2019-11-14,2019,11,12,Afternoon,4889
2019-11-02,2019,11,5,Night,4890
2019-11-20,2019,11,14,Afternoon,4891
2019-11-29,2019,11,8,Morning,4892
2019-11-13,2019,11,9,Morning,4893
2019-11-02,2019,11,7,Morning,4894
2019-11-23,2019,11,0,Night,4895
2019-11-07,2019,11,9,Morning,4896
2019-11-16,2019,11,2,Night,4897
2019-11-21,2019,11,19,Evening,4898
2019-11-13,2019,11,2,Night,4899
2019-11-16,2019,11,5,Night,4900
2019-11-30,2019,11,5,Night,4901
2019-11-04,2019,11,18,Evening,4902
2019-11-06,2019,11,3,Night,4903
2019-11-06,2019,11,23,Evening,4904
2019-11-30,2019,11,6,Morning,4905
2019-11-05,2019,11,2,Night,4906
2019-11-26,2019,11,6,Morning,4907
2019-11-28,2019,11,14,Afternoon,4908
2019-11-02,2019,11,6,Morning,4909
2019-11-03,2019,11,9,Morning,4910
2019-11-27,2019,11,1,Night,4911
2019-11-09,2019,11,7,Morning,4912
2019-11-28,2019,11,16,Afternoon,4913
2019-11-29,2019,11,23,Evening,4914
2019-11-07,2019,11,19,Evening,4915
2019-11-25,2019,11,2,Night,4916
2019-11-13,2019,11,0,Night,4917
2019-11-28,2019,11,0,Night,4918
2019-11-02,2019,11,2,Night,4919
2019-11-10,2019,11,4,Night,4920
2019-11-18,2019,11,6,Morning,4921
2019-11-16,2019,11,6,Morning,4922
2019-11-17,2019,11,7,Morning,4923
2019-11-14,2019,11,4,Night,4924
2019-11-06,2019,11,8,Morning,4925
2019-11-26,2019,11,8,Morning,4926
2019-11-17,2019,11,0,Night,4927
2019-11-23,2019,11,5,Night,4928
2019-11-06,2019,11,20,Evening,4929
2019-11-14,2019,11,7,Morning,4930
2019-11-16,2019,11,3,Night,4931
2019-11-24,2019,11,23,Evening,4932
2019-11-20,2019,11,0,Night,4933
2019-11-24,2019,11,5,Night,4934
2019-11-25,2019,11,14,Afternoon,4935
2019-11-23,2019,11,2,Night,4936
2019-11-16,2019,11,8,Morning,4937
2019-11-18,2019,11,7,Morning,4938
2019-11-12,2019,11,3,Night,4939
2019-11-06,2019,11,1,Night,4940
2019-11-29,2019,11,1,Night,4941
2019-11-17,2019,11,1,Night,4942
2019-11-16,2019,11,1,Night,4943
2019-11-03,2019,11,6,Morning,4944
2019-11-26,2019,11,5,Night,4945
2019-11-22,2019,11,10,Morning,4946
2019-11-09,2019,11,3,Night,4947
2019-11-01,2019,11,6,Morning,4948
2019-11-06,2019,11,7,Morning,4949
2019-11-21,2019,11,8,Morning,4950
2019-11-14,2019,11,5,Night,4951
2019-11-30,2019,11,14,Afternoon,4952
2019-11-25,2019,11,3,Night,4953
2019-11-26,2019,11,7,Morning,4954
2019-11-09,2019,11,6,Morning,4955
2019-11-06,2019,11,5,Night,4956
2019-11-02,2019,11,3,Night,4957
2019-11-12,2019,11,4,Night,4958
2019-11-30,2019,11,1,Night,4959
2019-11-17,2019,11,6,Morning,4960
2019-11-10,2019,11,1,Night,4961
2019-11-11,2019,11,6,Morning,4962
2019-11-15,2019,11,5,Night,4963
2019-11-05,2019,11,0,Night,4964
2019-11-04,2019,11,3,Night,4965
